2,"[0.26641950011253357, 0.6737910509109497, -0.00014556969108525664]","[0.18889220058918, 0.6348117589950562, 0.03324052318930626]","[0.15046486258506775, 0.5608566999435425, 0.05749719589948654]","[0.12623001635074615, 0.4855485260486603, 0.062363989651203156]","[0.13343499600887299, 0.4185163080692291, 0.0700962021946907]","[0.22071298956871033, 0.4593510329723358, 0.13588455319404602]","[0.18028414249420166, 0.4121280908584595, 0.1289682239294052]","[0.151454359292984, 0.4426645338535309, 0.0917731523513794]","[0.14633354544639587, 0.4848518371582031, 0.06759914010763168]","[0.24577771127223969, 0.41691040992736816, 0.10827334970235825]","[0.2257133424282074, 0.3217727541923523, 0.16106030344963074]","[0.19878163933753967, 0.2524682283401489, 0.1774730533361435]","[0.17854002118110657, 0.20217293500900269, 0.18840165436267853]","[0.2750833034515381, 0.4008655250072479, 0.0658075362443924]","[0.28049230575561523, 0.30399420857429504, 0.11547215282917023]","[0.2697744071483612, 0.23836436867713928, 0.13724049925804138]","[0.2607588768005371, 0.18725457787513733, 0.1544540375471115]","[0.3025082051753998, 0.4077296853065491, 0.01743301935493946]","[0.33083540201187134, 0.3277062177658081, 0.049281224608421326]","[0.3435947299003601, 0.27648600935935974, 0.07500172406435013]","[0.3552531599998474, 0.2372703105211258, 0.09867629408836365]"
2,"[0.7114936709403992, 0.585046112537384, 4.2216648580506444e-05]","[0.7507720589637756, 0.5489468574523926, 0.10797500610351562]","[0.7438021898269653, 0.48100546002388, 0.16582205891609192]","[0.7206586599349976, 0.4446573257446289, 0.20909249782562256]","[0.6860700845718384, 0.42595434188842773, 0.23775939643383026]","[0.756509006023407, 0.3795822560787201, 0.0698433518409729]","[0.7103791236877441, 0.32869088649749756, 0.1282282918691635]","[0.677520215511322, 0.3652350604534149, 0.17538513243198395]","[0.6614570617675781, 0.39633995294570923, 0.18457844853401184]","[0.7175479531288147, 0.3722389042377472, 0.03580331429839134]","[0.6810246706008911, 0.24849192798137665, 0.05425362288951874]","[0.6502699851989746, 0.17232483625411987, 0.060989562422037125]","[0.6292778253555298, 0.11931484937667847, 0.05584143474698067]","[0.6708558797836304, 0.3857002556324005, 0.01953703723847866]","[0.6381922364234924, 0.2718316912651062, 0.04126512259244919]","[0.6274625062942505, 0.19846311211585999, 0.053948160260915756]","[0.6231675148010254, 0.1477019190788269, 0.04993785545229912]","[0.6230576634407043, 0.4169600009918213, 0.015827693045139313]","[0.5704428553581238, 0.3360639214515686, 0.01998911052942276]","[0.5379427671432495, 0.2869671881198883, 0.014714532531797886]","[0.5147297382354736, 0.2412799745798111, 1.1955197805946227e-05]"
2,"[0.7473305463790894, 0.596183717250824, -5.125139796291478e-05]","[0.7901850342750549, 0.5190801024436951, 0.0968649834394455]","[0.7855372428894043, 0.43896082043647766, 0.13638365268707275]","[0.7547556161880493, 0.39707863330841064, 0.1673303097486496]","[0.7149499654769897, 0.3760887384414673, 0.20200248062610626]","[0.7838736176490784, 0.3564069867134094, 0.03230997174978256]","[0.7520706653594971, 0.2214425951242447, 0.045675959438085556]","[0.7276126146316528, 0.14596836268901825, 0.05797690153121948]","[0.7061537504196167, 0.09707057476043701, 0.06585085391998291]","[0.7352147698402405, 0.36284101009368896, 0.005810343660414219]","[0.7051689624786377, 0.2087276726961136, 0.0008120751590467989]","[0.6847255825996399, 0.11517578363418579, 0.009652109816670418]","[0.6672119498252869, 0.048645734786987305, 0.014808077365159988]","[0.6849691867828369, 0.3891516327857971, -0.005053666420280933]","[0.6360291838645935, 0.26668891310691833, 0.01223769225180149]","[0.6009007096290588, 0.19353888928890228, 0.03058508038520813]","[0.57635897397995, 0.13998612761497498, 0.03902485966682434]","[0.639187753200531, 0.4287514090538025, -0.0060608601197600365]","[0.6205458641052246, 0.3596349358558655, 0.048766110092401505]","[0.629690945148468, 0.3898635506629944, 0.09698312729597092]","[0.6387337446212769, 0.4317402243614197, 0.12261123210191727]"
2,"[0.7356292009353638, 0.6320619583129883, 3.6973556234443095e-06]","[0.7169060707092285, 0.5578499436378479, 0.11693651974201202]","[0.6961904764175415, 0.46530330181121826, 0.1390565037727356]","[0.6557483673095703, 0.42170506715774536, 0.13530376553535461]","[0.6157346963882446, 0.3935442268848419, 0.1307896226644516]","[0.7666066288948059, 0.37448763847351074, 0.044699568301439285]","[0.7187647223472595, 0.2426316887140274, 0.05816801264882088]","[0.6844807267189026, 0.1678261160850525, 0.07768721878528595]","[0.6609405875205994, 0.11027762293815613, 0.0893537700176239]","[0.7569509744644165, 0.38426917791366577, -0.0210333950817585]","[0.6980546116828918, 0.2275024652481079, -0.03202465549111366]","[0.6509506106376648, 0.14531895518302917, -0.026566168293356895]","[0.6153258085250854, 0.07986950874328613, -0.021878927946090698]","[0.7258315682411194, 0.40403684973716736, -0.0694580227136612]","[0.6509192585945129, 0.2623522877693176, -0.07458492368459702]","[0.6070891618728638, 0.19081386923789978, -0.07556386291980743]","[0.5821439027786255, 0.12506097555160522, -0.08345089107751846]","[0.6799869537353516, 0.43431586027145386, -0.10701749473810196]","[0.6116924285888672, 0.3685891032218933, -0.07243644446134567]","[0.6014807820320129, 0.41804802417755127, -0.03335312753915787]","[0.609825611114502, 0.4658103883266449, -0.015499002300202847]"
2,"[0.7325934767723083, 0.6392289400100708, 2.320165731362067e-05]","[0.7614009380340576, 0.5470150709152222, 0.10160855948925018]","[0.7600963115692139, 0.43901968002319336, 0.11834818869829178]","[0.7296867370605469, 0.3752844035625458, 0.12087977677583694]","[0.6877111196517944, 0.3333190083503723, 0.12166094034910202]","[0.7876378297805786, 0.3792225122451782, -0.014267250895500183]","[0.7361403107643127, 0.22995512187480927, -0.016355760395526886]","[0.6964853405952454, 0.15384267270565033, -0.006638030521571636]","[0.6684800386428833, 0.0948081910610199, 0.002240521600469947]","[0.7575850486755371, 0.402362585067749, -0.06472403556108475]","[0.6973272562026978, 0.22823566198349, -0.08398094773292542]","[0.6502015590667725, 0.140092134475708, -0.06804404407739639]","[0.6137568354606628, 0.07220342755317688, -0.05524780601263046]","[0.7130203247070312, 0.43373212218284607, -0.09695558249950409]","[0.6398262977600098, 0.2762988209724426, -0.0981350988149643]","[0.598850667476654, 0.20207829773426056, -0.08000127226114273]","[0.5725882649421692, 0.14670772850513458, -0.07239284366369247]","[0.661426842212677, 0.4712544083595276, -0.1190953329205513]","[0.6082351207733154, 0.36304426193237305, -0.07835859060287476]","[0.6045277714729309, 0.38866138458251953, -0.027300719171762466]","[0.6107146143913269, 0.4297506809234619, 0.005463931709527969]"
2,"[0.6747460961341858, 0.8929513692855835, -8.497474482282996e-05]","[0.724855899810791, 0.8262442350387573, 0.04060332477092743]","[0.7304844260215759, 0.744617760181427, 0.0394476018846035]","[0.7003481984138489, 0.6820229291915894, 0.03793316334486008]","[0.6703901886940002, 0.6425684690475464, 0.03191956877708435]","[0.7372244596481323, 0.720661461353302, -0.07312348484992981]","[0.722762942314148, 0.6015041470527649, -0.09729462116956711]","[0.7073168158531189, 0.5324527025222778, -0.09993491321802139]","[0.6931585073471069, 0.48646578192710876, -0.09425844252109528]","[0.6920846104621887, 0.7290089130401611, -0.08477728068828583]","[0.6725664734840393, 0.5980382561683655, -0.10728485137224197]","[0.6573570966720581, 0.5208628177642822, -0.09600553661584854]","[0.6449642777442932, 0.4654242992401123, -0.08777633309364319]","[0.648559033870697, 0.7453091740608215, -0.08462634682655334]","[0.6179712414741516, 0.6221956014633179, -0.08914056420326233]","[0.5996249914169312, 0.5562165379524231, -0.07422994822263718]","[0.5877889394760132, 0.5102775692939758, -0.06621547043323517]","[0.6093937754631042, 0.765840470790863, -0.0777553990483284]","[0.5974873304367065, 0.6807563900947571, -0.050482042133808136]","[0.6055489182472229, 0.6840956807136536, -0.010429522953927517]","[0.6120730638504028, 0.7031625509262085, 0.014866277575492859]"
2,"[0.4322139322757721, 0.732367992401123, -0.00022105097013991326]","[0.5188417434692383, 0.601534903049469, 0.08433333039283752]","[0.5311022996902466, 0.4744717478752136, 0.08630025386810303]","[0.4975802004337311, 0.37972360849380493, 0.0897493064403534]","[0.45735955238342285, 0.3023952841758728, 0.0888247936964035]","[0.5312580466270447, 0.4227239489555359, -0.1250036209821701]","[0.5158689022064209, 0.2384951412677765, -0.1543247550725937]","[0.49708816409111023, 0.12586060166358948, -0.1524997502565384]","[0.48060089349746704, 0.054895639419555664, -0.14261415600776672]","[0.44751212000846863, 0.43566644191741943, -0.13857805728912354]","[0.42276859283447266, 0.2320806086063385, -0.1747501939535141]","[0.4029970169067383, 0.11003035306930542, -0.15826870501041412]","[0.3864442706108093, 0.017657458782196045, -0.14828316867351532]","[0.37010133266448975, 0.4589706361293793, -0.12843912839889526]","[0.33763089776039124, 0.278654545545578, -0.12103083729743958]","[0.31759899854660034, 0.17659816145896912, -0.08982481062412262]","[0.30439624190330505, 0.10697966814041138, -0.07953570783138275]","[0.30568230152130127, 0.4863693416118622, -0.10513463616371155]","[0.31704169511795044, 0.37397390604019165, -0.023080823943018913]","[0.3432328999042511, 0.39062032103538513, 0.060396403074264526]","[0.3600693345069885, 0.42713186144828796, 0.10555422306060791]"
2,"[0.8153576254844666, 0.9097371697425842, -3.891746382578276e-05]","[0.8323241472244263, 0.8366114497184753, 0.07568317651748657]","[0.8373169302940369, 0.7538173198699951, 0.07536189258098602]","[0.8174117803573608, 0.6934535503387451, 0.0640721470117569]","[0.7956036925315857, 0.6418949961662292, 0.045884255319833755]","[0.8925400972366333, 0.7280214428901672, -0.02608466148376465]","[0.8646931648254395, 0.6021422743797302, -0.02617625519633293]","[0.834479570388794, 0.5398489236831665, -0.009881273843348026]","[0.8169161677360535, 0.49351122975349426, 0.004550120327621698]","[0.87132728099823, 0.7467480897903442, -0.07392773032188416]","[0.8483279943466187, 0.5911512970924377, -0.0985635444521904]","[0.8184993863105774, 0.5116093158721924, -0.08803702890872955]","[0.795278012752533, 0.44728976488113403, -0.08093312382698059]","[0.8352563381195068, 0.7647851705551147, -0.10666447132825851]","[0.8017558455467224, 0.6214638948440552, -0.12485317140817642]","[0.7745851278305054, 0.5568903684616089, -0.12026944011449814]","[0.7570818066596985, 0.5054959654808044, -0.12300914525985718]","[0.7918536067008972, 0.7822050452232361, -0.12926653027534485]","[0.7527849078178406, 0.6922315359115601, -0.10975663363933563]","[0.7376275062561035, 0.7121860980987549, -0.06926271319389343]","[0.7321377992630005, 0.7419973611831665, -0.04207727685570717]"
2,"[0.8642615079879761, 0.9571970701217651, -0.00013213706552051008]","[0.793074369430542, 0.9346148371696472, -0.04318499192595482]","[0.7554795742034912, 0.8444667458534241, -0.057387858629226685]","[0.7941449880599976, 0.7713825702667236, -0.06718011945486069]","[0.8338929414749146, 0.7255322933197021, -0.06081666052341461]","[0.7668771743774414, 0.722497820854187, 0.01500028558075428]","[0.738932728767395, 0.6361702084541321, -0.008046172559261322]","[0.7241087555885315, 0.5765223503112793, -0.01766425371170044]","[0.7139565944671631, 0.5221297740936279, -0.02091134898364544]","[0.8121930360794067, 0.7031323313713074, 0.007712943479418755]","[0.7956990003585815, 0.5934726595878601, -0.0013693077489733696]","[0.7865694761276245, 0.522749125957489, -0.010518594644963741]","[0.7817278504371643, 0.46476832032203674, -0.007137670181691647]","[0.853269636631012, 0.7170308828353882, -0.007690425496548414]","[0.8532825708389282, 0.6091012358665466, -0.03158336132764816]","[0.8498421907424927, 0.5478182435035706, -0.046580344438552856]","[0.849628210067749, 0.49011269211769104, -0.0468941293656826]","[0.8954314589500427, 0.7497696876525879, -0.031224435195326805]","[0.871674656867981, 0.6995846033096313, -0.08881938457489014]","[0.8555924296379089, 0.7461334466934204, -0.11687283217906952]","[0.8525267243385315, 0.7937237024307251, -0.11835786700248718]"
2,"[0.8963297009468079, 0.6473345756530762, -0.00011716321751009673]","[0.8246487975120544, 0.6160973906517029, -0.036371953785419464]","[0.7695050835609436, 0.5335263013839722, -0.06154846400022507]","[0.7548340559005737, 0.44446587562561035, -0.08980940282344818]","[0.7872065305709839, 0.3769180178642273, -0.12069358676671982]","[0.7868037223815918, 0.40135425329208374, 0.04949284344911575]","[0.7733249068260193, 0.3390205502510071, 0.006456497125327587]","[0.7877331972122192, 0.371499627828598, -0.04512666165828705]","[0.8050630688667297, 0.41798636317253113, -0.07193779945373535]","[0.8213810324668884, 0.3698674738407135, 0.04780344292521477]","[0.7914745807647705, 0.25461703538894653, 0.062407542020082474]","[0.7754433155059814, 0.18036480247974396, 0.04576238989830017]","[0.7603046298027039, 0.11865955591201782, 0.03392327204346657]","[0.8644994497299194, 0.36513954401016235, 0.031076041981577873]","[0.8515322804450989, 0.2538676857948303, 0.04521968960762024]","[0.8423453569412231, 0.1807887703180313, 0.04085300862789154]","[0.8316866159439087, 0.1188255250453949, 0.033349741250276566]","[0.915420651435852, 0.38049161434173584, 0.00575399911031127]","[0.923609733581543, 0.29453033208847046, 0.010788586921989918]","[0.9309942722320557, 0.24327890574932098, 0.017487524077296257]","[0.9370633363723755, 0.19514471292495728, 0.027417149394750595]"
2,"[0.3421328067779541, 0.8156734704971313, -6.15862081758678e-05]","[0.40645062923431396, 0.7488642930984497, 0.009461312554776669]","[0.43230950832366943, 0.6693253517150879, 0.027019500732421875]","[0.4289475083351135, 0.6039862036705017, 0.05808639153838158]","[0.40264400839805603, 0.5765212774276733, 0.0920574963092804]","[0.3518752157688141, 0.6181389689445496, -0.05506526306271553]","[0.3696105182170868, 0.5294493436813354, -0.002593420213088393]","[0.39204487204551697, 0.5536262392997742, 0.068363256752491]","[0.39526548981666565, 0.5941924452781677, 0.10483494400978088]","[0.3061249554157257, 0.6086307764053345, -0.03781433776021004]","[0.3046552240848541, 0.47750401496887207, -0.04403413459658623]","[0.3136836588382721, 0.4052209258079529, -0.022166667506098747]","[0.31511390209198, 0.35693854093551636, -0.010338686406612396]","[0.2724006175994873, 0.621628999710083, -0.006984482053667307]","[0.244897723197937, 0.5089188814163208, -0.014657015912234783]","[0.23702910542488098, 0.43865591287612915, -0.006108239758759737]","[0.22962644696235657, 0.387880802154541, -4.818032266484806e-06]","[0.2522833049297333, 0.6473056674003601, 0.030807700008153915]","[0.22975066304206848, 0.5545051097869873, 0.027704326435923576]","[0.22672444581985474, 0.508953332901001, 0.034221600741147995]","[0.22478437423706055, 0.4769188463687897, 0.04132493585348129]"
2,"[0.1669357717037201, 0.7822573184967041, -8.134087693179026e-05]","[0.10099874436855316, 0.7735919952392578, 0.010875326581299305]","[0.06500396877527237, 0.7001044750213623, -0.01652643270790577]","[0.05412471294403076, 0.6410908699035645, -0.06219585984945297]","[0.07976557314395905, 0.5965266227722168, -0.10650477558374405]","[0.11575424671173096, 0.5650532841682434, 0.041465505957603455]","[0.07053285837173462, 0.48607122898101807, 0.03680925816297531]","[0.04346504807472229, 0.4374474287033081, 0.03904105722904205]","[0.02346894145011902, 0.39811837673187256, 0.04555245488882065]","[0.1552550196647644, 0.5550002455711365, 0.005074080545455217]","[0.13589349389076233, 0.45264309644699097, 0.004008612595498562]","[0.12631136178970337, 0.37515437602996826, -0.00010385017958469689]","[0.12857986986637115, 0.3156796395778656, -0.0010755311232060194]","[0.1824820339679718, 0.5684617757797241, -0.03562106564640999]","[0.14343464374542236, 0.463695764541626, -0.05135571211576462]","[0.12879769504070282, 0.38839441537857056, -0.07060180604457855]","[0.12886138260364532, 0.3212730288505554, -0.08889941871166229]","[0.1962055265903473, 0.591741144657135, -0.07526978850364685]","[0.12675336003303528, 0.5449547171592712, -0.09050855785608292]","[0.10359770059585571, 0.5964775085449219, -0.09038982540369034]","[0.10600784420967102, 0.6517305374145508, -0.09079501032829285]"
2,"[0.6193012595176697, 0.9231894612312317, -0.00012917960702907294]","[0.5467975735664368, 0.8986907601356506, -0.052066363394260406]","[0.5125322341918945, 0.8045732378959656, -0.07848124951124191]","[0.5462396144866943, 0.7286093235015869, -0.10090722143650055]","[0.5811290740966797, 0.6773344278335571, -0.11263696849346161]","[0.5195032954216003, 0.6578253507614136, -0.00934053584933281]","[0.48270291090011597, 0.5637636184692383, -0.03992107883095741]","[0.4625858664512634, 0.496008038520813, -0.05630658566951752]","[0.4488235414028168, 0.4346959888935089, -0.06350301951169968]","[0.5721343755722046, 0.6354747414588928, -0.0178217776119709]","[0.5576785206794739, 0.5131853818893433, -0.02861219458281994]","[0.5491723418235779, 0.43472805619239807, -0.04189588129520416]","[0.5455278158187866, 0.3743762969970703, -0.043830860406160355]","[0.6185675859451294, 0.653103232383728, -0.03405653312802315]","[0.624748706817627, 0.5397069454193115, -0.05956115201115608]","[0.6261999607086182, 0.4645664095878601, -0.08051896095275879]","[0.6301280856132507, 0.3969186544418335, -0.08981283009052277]","[0.6613315939903259, 0.6927492022514343, -0.05976858735084534]","[0.6397817730903625, 0.6386377811431885, -0.11337575316429138]","[0.6189292073249817, 0.6853271126747131, -0.14071835577487946]","[0.6092559099197388, 0.7388262152671814, -0.1479818969964981]"
2,"[0.8371756076812744, 0.9362314343452454, -0.0001574947382323444]","[0.770187497138977, 0.9100687503814697, -0.07037722319364548]","[0.7434649467468262, 0.8214836120605469, -0.10315036028623581]","[0.7968636155128479, 0.7523260116577148, -0.1275036484003067]","[0.8413618206977844, 0.6948550343513489, -0.1303386688232422]","[0.7408912777900696, 0.6855825781822205, -0.01329414639621973]","[0.7178437113761902, 0.586089015007019, -0.037020739167928696]","[0.70719313621521, 0.5187541842460632, -0.04840454086661339]","[0.6999374628067017, 0.4582410454750061, -0.05393035709857941]","[0.7929153442382812, 0.6625466346740723, -0.009928510524332523]","[0.7833240032196045, 0.5456801652908325, -0.01782410219311714]","[0.7784624099731445, 0.47016990184783936, -0.029650559648871422]","[0.7771356701850891, 0.41323819756507874, -0.023939626291394234]","[0.8383597135543823, 0.6748363375663757, -0.014868855476379395]","[0.847665011882782, 0.5590851306915283, -0.0383845716714859]","[0.8512226343154907, 0.4914473593235016, -0.06239135563373566]","[0.8539682626724243, 0.4327530264854431, -0.06839781254529953]","[0.8833444118499756, 0.7110541462898254, -0.03117852285504341]","[0.8788228034973145, 0.6449723243713379, -0.09235312044620514]","[0.86701500415802, 0.6827461123466492, -0.1314101666212082]","[0.8624475598335266, 0.7316175699234009, -0.13966993987560272]"
2,"[0.6185558438301086, 0.8030613660812378, -0.00012285460252314806]","[0.5300811529159546, 0.773601770401001, -0.029855944216251373]","[0.49239903688430786, 0.647514820098877, -0.04019344225525856]","[0.5331096053123474, 0.5485573410987854, -0.05488402768969536]","[0.571610152721405, 0.48109570145606995, -0.05752404406666756]","[0.5115675926208496, 0.5031394958496094, 0.046000074595212936]","[0.47054994106292725, 0.3932381272315979, 0.023300521075725555]","[0.4466363191604614, 0.3210379481315613, 0.022919144481420517]","[0.43533095717430115, 0.2599354684352875, 0.03492213413119316]","[0.5664734244346619, 0.47590309381484985, 0.026047855615615845]","[0.5482861399650574, 0.3398413062095642, 0.021566536277532578]","[0.5392059683799744, 0.25598669052124023, 0.01779359020292759]","[0.5409669280052185, 0.19435960054397583, 0.03163524717092514]","[0.6148836016654968, 0.4865049719810486, -0.006374506279826164]","[0.6096624135971069, 0.35155200958251953, -0.024661937728524208]","[0.6085050702095032, 0.27138033509254456, -0.04781618341803551]","[0.6145101189613342, 0.1967669427394867, -0.05357736721634865]","[0.6595847606658936, 0.5206090807914734, -0.045053545385599136]","[0.6142730712890625, 0.4661701023578644, -0.10016755759716034]","[0.5943884253501892, 0.5296957492828369, -0.13639326393604279]","[0.5950256586074829, 0.5937490463256836, -0.1489563137292862]"
2,"[0.2781676948070526, 0.6402038335800171, -0.00012377936218399554]","[0.1922793835401535, 0.6189517378807068, 0.00673304870724678]","[0.15725503861904144, 0.5067019462585449, 0.003963961731642485]","[0.17040689289569855, 0.41674432158470154, -0.01542434561997652]","[0.207071453332901, 0.3653196692466736, -0.038178812712430954]","[0.19741889834403992, 0.3854826092720032, 0.07827875018119812]","[0.1659890115261078, 0.2864711284637451, 0.08159743994474411]","[0.14992010593414307, 0.22660395503044128, 0.0970178171992302]","[0.14517229795455933, 0.17960825562477112, 0.12080051004886627]","[0.24139268696308136, 0.3697630763053894, 0.04482899606227875]","[0.2357824146747589, 0.25137418508529663, 0.05536194145679474]","[0.23451654613018036, 0.16361482441425323, 0.06263156980276108]","[0.24108794331550598, 0.09819874167442322, 0.07777630537748337]","[0.27868780493736267, 0.3767111301422119, 0.0012580470647662878]","[0.26926878094673157, 0.24729052186012268, -0.006516080349683762]","[0.26905736327171326, 0.159481018781662, -0.022830061614513397]","[0.27357593178749084, 0.08260992169380188, -0.03265845403075218]","[0.31160157918930054, 0.39700666069984436, -0.044611606746912]","[0.259993314743042, 0.32538530230522156, -0.08276716619729996]","[0.2357507348060608, 0.37713027000427246, -0.10710146278142929]","[0.22869376838207245, 0.43839171528816223, -0.11754517257213593]"
2,"[0.4514774978160858, 0.6577727794647217, -0.00010093309538206086]","[0.36465778946876526, 0.6213595867156982, -0.02436061203479767]","[0.3194587230682373, 0.4999068081378937, -0.03322969749569893]","[0.34809383749961853, 0.3953750729560852, -0.047452010214328766]","[0.4009126126766205, 0.3392725884914398, -0.050141409039497375]","[0.3388426601886749, 0.3579106330871582, 0.060409270226955414]","[0.3065738081932068, 0.24847158789634705, 0.050122685730457306]","[0.28863170742988586, 0.17946480214595795, 0.049909189343452454]","[0.2785320281982422, 0.11910891532897949, 0.05631351098418236]","[0.39326053857803345, 0.3345142900943756, 0.04080957919359207]","[0.38526493310928345, 0.20812788605690002, 0.05478596314787865]","[0.38085347414016724, 0.12619906663894653, 0.061298418790102005]","[0.3795706629753113, 0.06299141049385071, 0.07750461995601654]","[0.4403044283390045, 0.3442607820034027, 0.009059920907020569]","[0.4383872449398041, 0.2219855636358261, 0.004742587450891733]","[0.4397297501564026, 0.13644671440124512, -0.006615764927119017]","[0.44403785467147827, 0.05827474594116211, -0.008492754772305489]","[0.4835183620452881, 0.37455806136131287, -0.03130349889397621]","[0.4463721215724945, 0.29839324951171875, -0.07341652363538742]","[0.4179319143295288, 0.3220454752445221, -0.09894304722547531]","[0.400753915309906, 0.35816490650177, -0.1047825887799263]"
2,"[0.5080258250236511, 0.9584317207336426, -0.0001306298072449863]","[0.37900376319885254, 0.9289043545722961, -0.06702324748039246]","[0.30690741539001465, 0.8045312166213989, -0.1086902841925621]","[0.37868911027908325, 0.7208575010299683, -0.1448553055524826]","[0.454628050327301, 0.6312904357910156, -0.13957254588603973]","[0.34905242919921875, 0.544572114944458, -0.0021016309037804604]","[0.29624080657958984, 0.39561235904693604, -0.046582307666540146]","[0.27166518568992615, 0.288023442029953, -0.069370798766613]","[0.25858819484710693, 0.18672975897789001, -0.08450530469417572]","[0.4345042109489441, 0.5102219581604004, -0.020904164761304855]","[0.4193700850009918, 0.32196176052093506, -0.034918367862701416]","[0.41556689143180847, 0.20186707377433777, -0.05690670385956764]","[0.41887331008911133, 0.09906497597694397, -0.05403506010770798]","[0.506865918636322, 0.5404812693595886, -0.04992936924099922]","[0.5258963108062744, 0.3670535087585449, -0.07822708040475845]","[0.5314133167266846, 0.25222140550613403, -0.1115604117512703]","[0.5419596433639526, 0.14128857851028442, -0.12256044149398804]","[0.571781575679779, 0.6116911172866821, -0.09519599378108978]","[0.5404017567634583, 0.5527865886688232, -0.17211195826530457]","[0.49722927808761597, 0.6285653710365295, -0.22349274158477783]","[0.47319063544273376, 0.7049453854560852, -0.23019900918006897]"
2,"[0.8042517900466919, 0.7997066378593445, -6.587958341697231e-05]","[0.7597811222076416, 0.781989574432373, -0.05891851335763931]","[0.7435720562934875, 0.7146873474121094, -0.08762599527835846]","[0.7833253145217896, 0.6591026782989502, -0.10912516713142395]","[0.8160344958305359, 0.6237719655036926, -0.11863987147808075]","[0.7380954027175903, 0.6172761917114258, -0.02169947139918804]","[0.7236608862876892, 0.5453324317932129, -0.04299240559339523]","[0.718303918838501, 0.4954725503921509, -0.055452849715948105]","[0.7164091467857361, 0.45269203186035156, -0.05962332710623741]","[0.775061309337616, 0.6025948524475098, -0.015361865982413292]","[0.7628387808799744, 0.5237413048744202, -0.02720371074974537]","[0.7569065690040588, 0.4677914083003998, -0.03823152929544449]","[0.7551680207252502, 0.42768096923828125, -0.03440985456109047]","[0.8075130581855774, 0.6126495599746704, -0.015941863879561424]","[0.8143723607063293, 0.5330561399459839, -0.03727835789322853]","[0.8198515176773071, 0.4825388491153717, -0.05764393135905266]","[0.8253531455993652, 0.44065752625465393, -0.06053432822227478]","[0.8395355343818665, 0.6409282088279724, -0.025480687618255615]","[0.8366353511810303, 0.5930106043815613, -0.07620474696159363]","[0.8301602602005005, 0.6210533380508423, -0.10769245773553848]","[0.8282384276390076, 0.6592455506324768, -0.11412076652050018]"
2,"[0.8295689821243286, 0.7876014709472656, -9.114985732594505e-05]","[0.8482869267463684, 0.7323676347732544, 0.046507079154253006]","[0.838016152381897, 0.6772510409355164, 0.053731873631477356]","[0.8082783818244934, 0.6523499488830566, 0.05687226355075836]","[0.781508207321167, 0.6402975916862488, 0.05973205715417862]","[0.8455778956413269, 0.6394273638725281, -0.027064763009548187]","[0.8348914384841919, 0.5466296076774597, -0.04107508063316345]","[0.8274418711662292, 0.4928087294101715, -0.04714764282107353]","[0.8210365176200867, 0.4535650610923767, -0.05032636970281601]","[0.8153538107872009, 0.6513448357582092, -0.045352887362241745]","[0.796480655670166, 0.5484763383865356, -0.07260803878307343]","[0.7826247215270996, 0.48656928539276123, -0.07664618641138077]","[0.7733107209205627, 0.4400385618209839, -0.08168821781873703]","[0.7834162712097168, 0.6724612712860107, -0.054192427545785904]","[0.7457512617111206, 0.5842633843421936, -0.06431305408477783]","[0.7209742069244385, 0.5343990921974182, -0.059068359434604645]","[0.7067044377326965, 0.49614042043685913, -0.05611122027039528]","[0.7528864741325378, 0.7015131115913391, -0.05590749531984329]","[0.733127772808075, 0.6377677321434021, -0.03503832593560219]","[0.7391709685325623, 0.6539798378944397, 0.0002281857596244663]","[0.7488536834716797, 0.6833044290542603, 0.02197299152612686]"
2,"[0.6024510264396667, 0.9583901166915894, -0.00012736358621623367]","[0.6350753903388977, 0.8927032947540283, 0.01651865802705288]","[0.626422643661499, 0.8322756886482239, 0.014296547509729862]","[0.5936733484268188, 0.8002379536628723, 0.019579390063881874]","[0.5617952346801758, 0.7826191186904907, 0.026571648195385933]","[0.6113762259483337, 0.8062983751296997, -0.06552671641111374]","[0.6025118231773376, 0.712336003780365, -0.094191774725914]","[0.5918492078781128, 0.6505076885223389, -0.11472465842962265]","[0.5805699825286865, 0.6046953797340393, -0.1268046796321869]","[0.5687901973724365, 0.8238401412963867, -0.06275700032711029]","[0.5473666787147522, 0.7223451733589172, -0.0933714434504509]","[0.5310109257698059, 0.654884934425354, -0.10460967570543289]","[0.5155211091041565, 0.6037018895149231, -0.11625158786773682]","[0.5357600450515747, 0.8505949974060059, -0.05044348165392876]","[0.5012024641036987, 0.7564259171485901, -0.06736233085393906]","[0.4777671992778778, 0.6987437009811401, -0.06681662052869797]","[0.4594704508781433, 0.6554649472236633, -0.06511443853378296]","[0.5122264623641968, 0.8823708891868591, -0.0331265851855278]","[0.5067673325538635, 0.8081490993499756, -0.01687690056860447]","[0.5240422487258911, 0.8128575682640076, 0.017651570960879326]","[0.5365025997161865, 0.8332507014274597, 0.039134275168180466]"
